Labels,EmScan18,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,1.50,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,3.80616602E+4,
471.00,4.16068320E+4,
472.00,4.64687539E+4,
473.00,5.24020078E+4,
474.00,5.87931211E+4,
475.00,6.67808750E+4,
476.00,7.54802344E+4,
477.00,8.56515547E+4,
478.00,9.59117969E+4,
479.00,1.08479695E+5,
480.00,1.20972016E+5,
481.00,1.35500313E+5,
482.00,1.49943813E+5,
483.00,1.66370672E+5,
484.00,1.83417391E+5,
485.00,2.01473906E+5,
486.00,2.19551672E+5,
487.00,2.39341844E+5,
488.00,2.57560688E+5,
489.00,2.78008656E+5,
490.00,2.97621188E+5,
491.00,3.17667375E+5,
492.00,3.38824219E+5,
493.00,3.58453563E+5,
494.00,3.79040406E+5,
495.00,3.98147219E+5,
496.00,4.18734875E+5,
497.00,4.35760188E+5,
498.00,4.53916625E+5,
499.00,4.72523563E+5,
500.00,4.89152250E+5,
501.00,5.05193281E+5,
502.00,5.20709656E+5,
503.00,5.37656313E+5,
504.00,5.53141688E+5,
505.00,5.68332625E+5,
506.00,5.81200563E+5,
507.00,5.94498188E+5,
508.00,6.08433125E+5,
509.00,6.19969375E+5,
510.00,6.30838313E+5,
511.00,6.41657500E+5,
512.00,6.51579625E+5,
513.00,6.60623750E+5,
514.00,6.68992375E+5,
515.00,6.76413750E+5,
516.00,6.83483625E+5,
517.00,6.89495375E+5,
518.00,6.95361563E+5,
519.00,7.00960500E+5,
520.00,7.04590063E+5,
521.00,7.07656625E+5,
522.00,7.11348875E+5,
523.00,7.15121750E+5,
524.00,7.16270313E+5,
525.00,7.17130875E+5,
526.00,7.18001125E+5,
527.00,7.18038000E+5,
528.00,7.17311938E+5,
529.00,7.15648938E+5,
530.00,7.14276563E+5,
531.00,7.13037000E+5,
532.00,7.10213313E+5,
533.00,7.05235688E+5,
534.00,7.03317688E+5,
535.00,7.00332375E+5,
536.00,6.96359063E+5,
537.00,6.92101000E+5,
538.00,6.87188438E+5,
539.00,6.82073688E+5,
540.00,6.77974063E+5,
541.00,6.71129000E+5,
542.00,6.65390500E+5,
543.00,6.60007563E+5,
544.00,6.53238688E+5,
545.00,6.46638563E+5,
546.00,6.40065813E+5,
547.00,6.32675813E+5,
548.00,6.25732938E+5,
549.00,6.19002938E+5,
550.00,6.10240813E+5,
551.00,6.03481875E+5,
552.00,5.94911250E+5,
553.00,5.87782375E+5,
554.00,5.78703438E+5,
555.00,5.70488125E+5,
556.00,5.64214875E+5,
557.00,5.58814563E+5,
558.00,5.53874188E+5,
559.00,5.43605750E+5,
560.00,5.31529313E+5,
561.00,5.21197031E+5,
562.00,5.12156625E+5,
563.00,5.03589063E+5,
564.00,4.94669781E+5,
565.00,4.85518250E+5,
566.00,4.77268406E+5,
567.00,4.68842219E+5,
568.00,4.59767906E+5,
569.00,4.52082563E+5,
570.00,4.42429281E+5,
571.00,4.33603875E+5,
572.00,4.26287344E+5,
573.00,4.18143719E+5,
574.00,4.10038125E+5,
575.00,4.01502656E+5,
576.00,3.93704813E+5,
577.00,3.87974219E+5,
578.00,3.79329250E+5,
579.00,3.72605063E+5,
580.00,3.63171813E+5,
581.00,3.54912875E+5,
582.00,3.47653813E+5,
583.00,3.41038563E+5,
584.00,3.33222438E+5,
585.00,3.24561313E+5,
586.00,3.18190250E+5,
587.00,3.11686031E+5,
588.00,3.04303188E+5,
589.00,2.98130313E+5,
590.00,2.91710563E+5,
591.00,2.86642156E+5,
592.00,2.79182813E+5,
593.00,2.73560375E+5,
594.00,2.67298875E+5,
595.00,2.61535203E+5,
596.00,2.55467969E+5,
597.00,2.49600766E+5,
598.00,2.43282172E+5,
599.00,2.37790078E+5,
600.00,2.32531125E+5,
601.00,2.26670813E+5,
602.00,2.22097875E+5,
603.00,2.16788641E+5,
604.00,2.11251500E+5,
605.00,2.06193078E+5,
606.00,2.01659234E+5,
607.00,1.96261078E+5,
608.00,1.91760141E+5,
609.00,1.86832813E+5,
610.00,1.81592563E+5,
611.00,1.77666094E+5,
612.00,1.73724844E+5,
613.00,1.69138531E+5,
614.00,1.65412797E+5,
615.00,1.60944313E+5,
616.00,1.57560781E+5,
617.00,1.53253813E+5,
618.00,1.49843938E+5,
619.00,1.45568594E+5,
620.00,1.41408313E+5,
621.00,1.38657203E+5,
622.00,1.35156250E+5,
623.00,1.31293484E+5,
624.00,1.28171336E+5,
625.00,1.24838484E+5,
626.00,1.21676070E+5,
627.00,1.18498727E+5,
628.00,1.15211820E+5,
629.00,1.12435383E+5,
630.00,1.09466734E+5,
631.00,1.06597578E+5,
632.00,1.03487688E+5,
633.00,1.00913297E+5,
634.00,9.87240547E+4,
635.00,9.58620234E+4,
636.00,9.32596484E+4,
637.00,9.12856484E+4,
638.00,8.87536953E+4,
639.00,8.62027266E+4,
640.00,8.36238672E+4,
641.00,8.19657188E+4,
642.00,7.90659141E+4,
643.00,7.73893125E+4,
644.00,7.54070859E+4,
645.00,7.39483906E+4,
646.00,7.12609922E+4,
647.00,7.01545469E+4,
648.00,6.83392813E+4,
649.00,6.61959844E+4,
650.00,6.44337891E+4,
651.00,6.27537539E+4,
652.00,6.08827813E+4,
653.00,5.97188125E+4,
654.00,5.80574492E+4,
655.00,5.66871484E+4,
656.00,5.49440039E+4,
657.00,5.32571055E+4,
658.00,5.25467773E+4,
659.00,5.36037148E+4,
660.00,5.46686367E+4,
661.00,5.42830508E+4,
662.00,5.11835547E+4,
663.00,4.68014688E+4,
664.00,4.50526406E+4,
665.00,4.35018945E+4,
666.00,4.26074805E+4,
667.00,4.13006602E+4,
668.00,4.02801641E+4,
669.00,3.96389922E+4,
670.00,3.80036953E+4,
671.00,3.72330313E+4,
672.00,3.67639961E+4,
673.00,3.56157852E+4,
674.00,3.48051758E+4,
675.00,3.36366836E+4,
676.00,3.35254180E+4,
677.00,3.24431953E+4,
678.00,3.15994805E+4,
679.00,3.08659453E+4,
680.00,2.82061250E+4,
681.00,2.75450000E+4,
682.00,2.68453359E+4,
683.00,2.63355313E+4,
684.00,2.58934219E+4,
685.00,2.47954492E+4,
686.00,2.41459434E+4,
687.00,2.37210195E+4,
688.00,2.30205176E+4,
689.00,2.23234941E+4,
690.00,2.16989316E+4,
691.00,2.14151152E+4,
692.00,2.09800566E+4,
693.00,2.04635273E+4,
694.00,1.96743281E+4,
695.00,1.94463223E+4,
696.00,1.87625176E+4,
697.00,1.85507559E+4,
698.00,1.77804023E+4,
699.00,1.76771875E+4,
700.00,1.68965527E+4,
