Labels,EmScan24,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,4.66565820E+3,
471.00,5.00461475E+3,
472.00,5.47781934E+3,
473.00,6.22158057E+3,
474.00,6.92641260E+3,
475.00,7.75786865E+3,
476.00,9.00581738E+3,
477.00,1.00153779E+4,
478.00,1.12559248E+4,
479.00,1.28705195E+4,
480.00,1.44141865E+4,
481.00,1.63874258E+4,
482.00,1.76268320E+4,
483.00,2.01149375E+4,
484.00,2.20061406E+4,
485.00,2.39678809E+4,
486.00,2.62237383E+4,
487.00,2.87174453E+4,
488.00,3.11754531E+4,
489.00,3.35203008E+4,
490.00,3.56328828E+4,
491.00,3.82680977E+4,
492.00,4.05756055E+4,
493.00,4.35224023E+4,
494.00,4.60397461E+4,
495.00,4.86703828E+4,
496.00,5.12726094E+4,
497.00,5.35884688E+4,
498.00,5.57881133E+4,
499.00,5.79462773E+4,
500.00,5.98884180E+4,
501.00,6.15015742E+4,
502.00,6.38207773E+4,
503.00,6.57532344E+4,
504.00,6.80670313E+4,
505.00,6.89231094E+4,
506.00,7.10125781E+4,
507.00,7.24898516E+4,
508.00,7.43525703E+4,
509.00,7.56210234E+4,
510.00,7.73066641E+4,
511.00,7.73529219E+4,
512.00,7.94256172E+4,
513.00,8.06379922E+4,
514.00,8.14268359E+4,
515.00,8.24507578E+4,
516.00,8.35035703E+4,
517.00,8.39453281E+4,
518.00,8.50908438E+4,
519.00,8.55598906E+4,
520.00,8.58990625E+4,
521.00,8.64964063E+4,
522.00,8.85415234E+4,
523.00,8.82643828E+4,
524.00,8.86148516E+4,
525.00,8.87615313E+4,
526.00,8.84924531E+4,
527.00,8.74873594E+4,
528.00,8.78203828E+4,
529.00,8.67520938E+4,
530.00,8.59995469E+4,
531.00,8.61279531E+4,
532.00,8.54466328E+4,
533.00,8.46986094E+4,
534.00,8.44012656E+4,
535.00,8.34921484E+4,
536.00,8.27709219E+4,
537.00,8.22326875E+4,
538.00,8.18781172E+4,
539.00,8.10295391E+4,
540.00,8.08299844E+4,
541.00,7.96153047E+4,
542.00,7.89447734E+4,
543.00,7.78232109E+4,
544.00,7.74493047E+4,
545.00,7.65692891E+4,
546.00,7.45118125E+4,
547.00,7.38705469E+4,
548.00,7.26292734E+4,
549.00,7.15920469E+4,
550.00,7.03358359E+4,
551.00,6.95270859E+4,
552.00,6.88110000E+4,
553.00,6.82683281E+4,
554.00,6.69407578E+4,
555.00,6.57408984E+4,
556.00,6.52367813E+4,
557.00,6.47514727E+4,
558.00,6.49707461E+4,
559.00,6.31283672E+4,
560.00,6.20541875E+4,
561.00,6.02727773E+4,
562.00,5.89686836E+4,
563.00,5.77326680E+4,
564.00,5.59399375E+4,
565.00,5.48948359E+4,
566.00,5.37773828E+4,
567.00,5.28022695E+4,
568.00,5.18467734E+4,
569.00,5.06590469E+4,
570.00,4.91379883E+4,
571.00,4.76350898E+4,
572.00,4.70192578E+4,
573.00,4.60637852E+4,
574.00,4.53874805E+4,
575.00,4.36723789E+4,
576.00,4.30476797E+4,
577.00,4.21828125E+4,
578.00,4.11572734E+4,
579.00,4.08900938E+4,
580.00,3.92983477E+4,
581.00,3.86392383E+4,
582.00,3.78794180E+4,
583.00,3.70781914E+4,
584.00,3.57394219E+4,
585.00,3.52898242E+4,
586.00,3.42193438E+4,
587.00,3.44332773E+4,
588.00,3.29974609E+4,
589.00,3.25624844E+4,
590.00,3.11427344E+4,
591.00,3.08295039E+4,
592.00,2.96922891E+4,
593.00,2.93540938E+4,
594.00,2.86636094E+4,
595.00,2.76086699E+4,
596.00,2.71772949E+4,
597.00,2.68279063E+4,
598.00,2.60318418E+4,
599.00,2.54597969E+4,
600.00,2.48816230E+4,
601.00,2.46401660E+4,
602.00,2.39526660E+4,
603.00,2.39580859E+4,
604.00,2.25267930E+4,
605.00,2.19752441E+4,
606.00,2.15264980E+4,
607.00,2.09859551E+4,
608.00,2.04421172E+4,
609.00,1.99967891E+4,
610.00,1.93727539E+4,
611.00,1.86462715E+4,
612.00,1.82989180E+4,
613.00,1.79719316E+4,
614.00,1.73529531E+4,
615.00,1.74145645E+4,
616.00,1.64302168E+4,
617.00,1.62327734E+4,
618.00,1.59389111E+4,
619.00,1.52063604E+4,
620.00,1.51002832E+4,
621.00,1.45177217E+4,
622.00,1.43600098E+4,
623.00,1.36922490E+4,
624.00,1.29734170E+4,
625.00,1.34502910E+4,
626.00,1.29169512E+4,
627.00,1.26859873E+4,
628.00,1.21436250E+4,
629.00,1.19222002E+4,
630.00,1.17042910E+4,
631.00,1.11871436E+4,
632.00,1.09473574E+4,
633.00,1.05792441E+4,
634.00,9.90376953E+3,
635.00,9.81332031E+3,
636.00,9.68940527E+3,
637.00,9.59249609E+3,
638.00,9.73522266E+3,
639.00,8.87632520E+3,
640.00,8.70535840E+3,
641.00,8.38651270E+3,
642.00,8.46845215E+3,
643.00,7.86742871E+3,
644.00,7.72823340E+3,
645.00,7.34532129E+3,
646.00,7.53630225E+3,
647.00,7.13910693E+3,
648.00,7.27498828E+3,
649.00,6.87558545E+3,
650.00,6.91307861E+3,
651.00,6.59024609E+3,
652.00,6.41330908E+3,
653.00,5.86585791E+3,
654.00,5.78553418E+3,
655.00,5.70344482E+3,
656.00,5.56281152E+3,
657.00,5.63141797E+3,
658.00,5.65705029E+3,
659.00,5.81827344E+3,
660.00,6.14409717E+3,
661.00,6.17019434E+3,
662.00,5.74847363E+3,
663.00,5.01963721E+3,
664.00,5.01873486E+3,
665.00,4.93927734E+3,
666.00,4.25990332E+3,
667.00,4.20993652E+3,
668.00,4.32939795E+3,
669.00,4.10619775E+3,
670.00,4.07622070E+3,
671.00,3.79647070E+3,
672.00,3.72713647E+3,
673.00,3.41234302E+3,
674.00,3.65202271E+3,
675.00,3.43723975E+3,
676.00,3.53366357E+3,
677.00,3.39274951E+3,
678.00,3.36491797E+3,
679.00,3.44958667E+3,
680.00,3.16455273E+3,
681.00,2.90641064E+3,
682.00,2.45786157E+3,
683.00,2.98035132E+3,
684.00,2.66496680E+3,
685.00,2.55133789E+3,
686.00,2.38415601E+3,
687.00,2.34015015E+3,
688.00,2.42456665E+3,
689.00,2.24041162E+3,
690.00,2.43826904E+3,
691.00,2.14817871E+3,
692.00,2.29058374E+3,
693.00,2.14649194E+3,
694.00,2.25837061E+3,
695.00,1.89110400E+3,
696.00,1.88547034E+3,
697.00,1.89293542E+3,
698.00,2.03063501E+3,
699.00,1.83261230E+3,
700.00,1.93745667E+3,
