Labels,EmScan9,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,2.58641816E+4,
471.00,2.78141953E+4,
472.00,3.03252930E+4,
473.00,3.47787031E+4,
474.00,3.90197227E+4,
475.00,4.37032656E+4,
476.00,4.99128125E+4,
477.00,5.70899102E+4,
478.00,6.37849648E+4,
479.00,7.23797891E+4,
480.00,8.16220703E+4,
481.00,9.13371484E+4,
482.00,1.02008188E+5,
483.00,1.12627859E+5,
484.00,1.24751469E+5,
485.00,1.37359547E+5,
486.00,1.51126016E+5,
487.00,1.64463031E+5,
488.00,1.78588672E+5,
489.00,1.92599594E+5,
490.00,2.06174344E+5,
491.00,2.22263156E+5,
492.00,2.38412188E+5,
493.00,2.54492766E+5,
494.00,2.69633063E+5,
495.00,2.84024250E+5,
496.00,2.97299031E+5,
497.00,3.11146500E+5,
498.00,3.25556875E+5,
499.00,3.38574531E+5,
500.00,3.50381531E+5,
501.00,3.62068531E+5,
502.00,3.74106281E+5,
503.00,3.88135531E+5,
504.00,3.99255438E+5,
505.00,4.09049531E+5,
506.00,4.21864563E+5,
507.00,4.30907594E+5,
508.00,4.40832594E+5,
509.00,4.48040156E+5,
510.00,4.57292344E+5,
511.00,4.66125625E+5,
512.00,4.71790188E+5,
513.00,4.80520500E+5,
514.00,4.88047188E+5,
515.00,4.93771094E+5,
516.00,4.99554938E+5,
517.00,5.03427344E+5,
518.00,5.07781063E+5,
519.00,5.10298469E+5,
520.00,5.15019656E+5,
521.00,5.18888938E+5,
522.00,5.19885156E+5,
523.00,5.24447000E+5,
524.00,5.24958813E+5,
525.00,5.26435125E+5,
526.00,5.28083313E+5,
527.00,5.26864375E+5,
528.00,5.28141750E+5,
529.00,5.24922938E+5,
530.00,5.24973313E+5,
531.00,5.23782313E+5,
532.00,5.22075500E+5,
533.00,5.20209250E+5,
534.00,5.16597125E+5,
535.00,5.13049313E+5,
536.00,5.11366656E+5,
537.00,5.08171844E+5,
538.00,5.05374094E+5,
539.00,5.01610281E+5,
540.00,4.99283844E+5,
541.00,4.93344063E+5,
542.00,4.89054125E+5,
543.00,4.85728188E+5,
544.00,4.79351250E+5,
545.00,4.75426500E+5,
546.00,4.67248875E+5,
547.00,4.63128094E+5,
548.00,4.59581875E+5,
549.00,4.55018063E+5,
550.00,4.49986469E+5,
551.00,4.43367219E+5,
552.00,4.36434875E+5,
553.00,4.32121688E+5,
554.00,4.25564906E+5,
555.00,4.17836594E+5,
556.00,4.15233938E+5,
557.00,4.08959094E+5,
558.00,4.06838406E+5,
559.00,3.98766500E+5,
560.00,3.91037031E+5,
561.00,3.80878500E+5,
562.00,3.74267000E+5,
563.00,3.69052656E+5,
564.00,3.61879531E+5,
565.00,3.55947281E+5,
566.00,3.51104063E+5,
567.00,3.42700344E+5,
568.00,3.35583250E+5,
569.00,3.28742813E+5,
570.00,3.24611219E+5,
571.00,3.17965281E+5,
572.00,3.11620969E+5,
573.00,3.06409188E+5,
574.00,2.99277281E+5,
575.00,2.94811500E+5,
576.00,2.87677750E+5,
577.00,2.82594750E+5,
578.00,2.75179375E+5,
579.00,2.69671656E+5,
580.00,2.64165531E+5,
581.00,2.60080953E+5,
582.00,2.53564000E+5,
583.00,2.49221453E+5,
584.00,2.44030359E+5,
585.00,2.37695813E+5,
586.00,2.31722688E+5,
587.00,2.27526297E+5,
588.00,2.22900469E+5,
589.00,2.17029453E+5,
590.00,2.12866375E+5,
591.00,2.08064234E+5,
592.00,2.02076516E+5,
593.00,1.99494016E+5,
594.00,1.92541703E+5,
595.00,1.89339031E+5,
596.00,1.85388172E+5,
597.00,1.81460141E+5,
598.00,1.76539188E+5,
599.00,1.72658094E+5,
600.00,1.69896188E+5,
601.00,1.64670844E+5,
602.00,1.61423469E+5,
603.00,1.57454922E+5,
604.00,1.52627594E+5,
605.00,1.51103844E+5,
606.00,1.46357000E+5,
607.00,1.41613375E+5,
608.00,1.39477656E+5,
609.00,1.35969734E+5,
610.00,1.32464453E+5,
611.00,1.29925500E+5,
612.00,1.25569297E+5,
613.00,1.23420813E+5,
614.00,1.20667359E+5,
615.00,1.17505695E+5,
616.00,1.13749867E+5,
617.00,1.12854625E+5,
618.00,1.09473773E+5,
619.00,1.04462805E+5,
620.00,1.02684461E+5,
621.00,1.01278742E+5,
622.00,9.95716250E+4,
623.00,9.61137422E+4,
624.00,9.32130313E+4,
625.00,9.10302578E+4,
626.00,8.87250234E+4,
627.00,8.66318203E+4,
628.00,8.37398516E+4,
629.00,8.18628984E+4,
630.00,8.15540234E+4,
631.00,7.76086328E+4,
632.00,7.56169297E+4,
633.00,7.36519922E+4,
634.00,7.13931094E+4,
635.00,7.00478828E+4,
636.00,6.82798594E+4,
637.00,6.66464141E+4,
638.00,6.52260234E+4,
639.00,6.27366055E+4,
640.00,6.03230898E+4,
641.00,5.82135781E+4,
642.00,5.70608984E+4,
643.00,5.63319570E+4,
644.00,5.49873125E+4,
645.00,5.29245117E+4,
646.00,5.17358008E+4,
647.00,5.04419102E+4,
648.00,4.87285039E+4,
649.00,4.79717148E+4,
650.00,4.58301445E+4,
651.00,4.54733750E+4,
652.00,4.35302578E+4,
653.00,4.31559336E+4,
654.00,4.17383945E+4,
655.00,4.09144180E+4,
656.00,4.00962148E+4,
657.00,3.89103125E+4,
658.00,3.86373672E+4,
659.00,3.82379297E+4,
660.00,3.95968398E+4,
661.00,3.94072578E+4,
662.00,3.81351406E+4,
663.00,3.40975430E+4,
664.00,3.22303164E+4,
665.00,3.18021816E+4,
666.00,3.09824180E+4,
667.00,3.04100664E+4,
668.00,2.86856992E+4,
669.00,2.93605586E+4,
670.00,2.69774219E+4,
671.00,2.67070254E+4,
672.00,2.67778887E+4,
673.00,2.53826914E+4,
674.00,2.57721543E+4,
675.00,2.45561484E+4,
676.00,2.35943965E+4,
677.00,2.40300469E+4,
678.00,2.24823164E+4,
679.00,2.26451328E+4,
680.00,2.08002031E+4,
681.00,1.92228301E+4,
682.00,1.90681914E+4,
683.00,1.91780059E+4,
684.00,1.80957051E+4,
685.00,1.80310762E+4,
686.00,1.76431426E+4,
687.00,1.71067559E+4,
688.00,1.66825273E+4,
689.00,1.66311055E+4,
690.00,1.61906904E+4,
691.00,1.57115303E+4,
692.00,1.47360957E+4,
693.00,1.42898438E+4,
694.00,1.31777744E+4,
695.00,1.38869316E+4,
696.00,1.36393760E+4,
697.00,1.33104619E+4,
698.00,1.33368369E+4,
699.00,1.30528438E+4,
700.00,1.20822686E+4,
