Labels,EmScan19,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,1.92500176E+4,
471.00,2.06229922E+4,
472.00,2.29662813E+4,
473.00,2.54096426E+4,
474.00,2.85772578E+4,
475.00,3.21880059E+4,
476.00,3.70660078E+4,
477.00,4.19343438E+4,
478.00,4.71048672E+4,
479.00,5.36243203E+4,
480.00,5.99532930E+4,
481.00,6.75086172E+4,
482.00,7.50891406E+4,
483.00,8.26166563E+4,
484.00,9.17944063E+4,
485.00,1.00678156E+5,
486.00,1.10282109E+5,
487.00,1.20428617E+5,
488.00,1.30321531E+5,
489.00,1.40709969E+5,
490.00,1.50502359E+5,
491.00,1.62250969E+5,
492.00,1.73974703E+5,
493.00,1.85246266E+5,
494.00,1.94695875E+5,
495.00,2.06003313E+5,
496.00,2.15658313E+5,
497.00,2.26176078E+5,
498.00,2.35797563E+5,
499.00,2.46983594E+5,
500.00,2.55141141E+5,
501.00,2.64222281E+5,
502.00,2.71754469E+5,
503.00,2.80978594E+5,
504.00,2.89783844E+5,
505.00,2.97582594E+5,
506.00,3.04924063E+5,
507.00,3.11742344E+5,
508.00,3.19940844E+5,
509.00,3.24999719E+5,
510.00,3.32350313E+5,
511.00,3.38375406E+5,
512.00,3.43159469E+5,
513.00,3.48131625E+5,
514.00,3.52270406E+5,
515.00,3.55564063E+5,
516.00,3.60474969E+5,
517.00,3.63256063E+5,
518.00,3.66600219E+5,
519.00,3.70040313E+5,
520.00,3.73099000E+5,
521.00,3.75492156E+5,
522.00,3.75550031E+5,
523.00,3.77162125E+5,
524.00,3.77240781E+5,
525.00,3.77955375E+5,
526.00,3.77781469E+5,
527.00,3.79866781E+5,
528.00,3.79880406E+5,
529.00,3.78499563E+5,
530.00,3.78136938E+5,
531.00,3.77822094E+5,
532.00,3.74097406E+5,
533.00,3.74513438E+5,
534.00,3.71851688E+5,
535.00,3.69754281E+5,
536.00,3.67969188E+5,
537.00,3.63703188E+5,
538.00,3.63089438E+5,
539.00,3.61239094E+5,
540.00,3.57447063E+5,
541.00,3.53820188E+5,
542.00,3.50589156E+5,
543.00,3.46003281E+5,
544.00,3.43046500E+5,
545.00,3.38512250E+5,
546.00,3.34559219E+5,
547.00,3.31922469E+5,
548.00,3.27729344E+5,
549.00,3.23776844E+5,
550.00,3.20226656E+5,
551.00,3.15700938E+5,
552.00,3.10571500E+5,
553.00,3.06138469E+5,
554.00,3.03095031E+5,
555.00,2.99170750E+5,
556.00,2.94300438E+5,
557.00,2.90658781E+5,
558.00,2.88708656E+5,
559.00,2.84262563E+5,
560.00,2.78445656E+5,
561.00,2.72196563E+5,
562.00,2.65727781E+5,
563.00,2.59688750E+5,
564.00,2.55791828E+5,
565.00,2.52736281E+5,
566.00,2.47254766E+5,
567.00,2.43225719E+5,
568.00,2.38664453E+5,
569.00,2.33895750E+5,
570.00,2.28437875E+5,
571.00,2.24355844E+5,
572.00,2.21925625E+5,
573.00,2.16607828E+5,
574.00,2.11019328E+5,
575.00,2.07747938E+5,
576.00,2.02178344E+5,
577.00,1.99150625E+5,
578.00,1.94785484E+5,
579.00,1.89911938E+5,
580.00,1.86025344E+5,
581.00,1.82565516E+5,
582.00,1.78141906E+5,
583.00,1.74280125E+5,
584.00,1.71010906E+5,
585.00,1.66718328E+5,
586.00,1.64568797E+5,
587.00,1.58459953E+5,
588.00,1.55971328E+5,
589.00,1.52408313E+5,
590.00,1.50800422E+5,
591.00,1.46152859E+5,
592.00,1.42503188E+5,
593.00,1.39570391E+5,
594.00,1.35825922E+5,
595.00,1.33330734E+5,
596.00,1.29633813E+5,
597.00,1.26252250E+5,
598.00,1.22046289E+5,
599.00,1.21545844E+5,
600.00,1.19307883E+5,
601.00,1.15439523E+5,
602.00,1.12020891E+5,
603.00,1.10303172E+5,
604.00,1.07570953E+5,
605.00,1.04403414E+5,
606.00,1.02118164E+5,
607.00,1.00315414E+5,
608.00,9.75980078E+4,
609.00,9.60452266E+4,
610.00,9.22682734E+4,
611.00,9.07375547E+4,
612.00,8.86826719E+4,
613.00,8.66489844E+4,
614.00,8.38643047E+4,
615.00,8.16347578E+4,
616.00,7.89678203E+4,
617.00,7.80249141E+4,
618.00,7.58226641E+4,
619.00,7.33728359E+4,
620.00,7.17398828E+4,
621.00,7.11702266E+4,
622.00,6.86176094E+4,
623.00,6.62127031E+4,
624.00,6.48365430E+4,
625.00,6.34471992E+4,
626.00,6.27693164E+4,
627.00,6.04317305E+4,
628.00,5.84557813E+4,
629.00,5.69970039E+4,
630.00,5.50026055E+4,
631.00,5.40882734E+4,
632.00,5.20516758E+4,
633.00,5.12770078E+4,
634.00,5.00553164E+4,
635.00,4.92356250E+4,
636.00,4.68006406E+4,
637.00,4.58457148E+4,
638.00,4.46448555E+4,
639.00,4.33979844E+4,
640.00,4.31632422E+4,
641.00,4.16702070E+4,
642.00,4.07467891E+4,
643.00,3.94347813E+4,
644.00,3.94944102E+4,
645.00,3.83406523E+4,
646.00,3.69989570E+4,
647.00,3.45103242E+4,
648.00,3.45784336E+4,
649.00,3.30384023E+4,
650.00,3.23760918E+4,
651.00,3.17429180E+4,
652.00,3.11649531E+4,
653.00,2.95081563E+4,
654.00,2.90037813E+4,
655.00,2.88820840E+4,
656.00,2.81409648E+4,
657.00,2.71833750E+4,
658.00,2.64829531E+4,
659.00,2.63884414E+4,
660.00,2.77836816E+4,
661.00,2.74838613E+4,
662.00,2.70285859E+4,
663.00,2.41476621E+4,
664.00,2.33986133E+4,
665.00,2.15343965E+4,
666.00,2.13566113E+4,
667.00,2.03834297E+4,
668.00,1.96123086E+4,
669.00,1.95904902E+4,
670.00,1.90824316E+4,
671.00,1.86032676E+4,
672.00,1.85801172E+4,
673.00,1.80435801E+4,
674.00,1.77557578E+4,
675.00,1.73502090E+4,
676.00,1.69421191E+4,
677.00,1.60221982E+4,
678.00,1.63768906E+4,
679.00,1.57415645E+4,
680.00,1.42785469E+4,
681.00,1.40782832E+4,
682.00,1.38081387E+4,
683.00,1.34126895E+4,
684.00,1.30694941E+4,
685.00,1.20270293E+4,
686.00,1.27357412E+4,
687.00,1.26926006E+4,
688.00,1.17024619E+4,
689.00,1.11258711E+4,
690.00,1.16703057E+4,
691.00,1.08647686E+4,
692.00,1.05771221E+4,
693.00,1.03375928E+4,
694.00,1.03395703E+4,
695.00,1.02609102E+4,
696.00,9.11056055E+3,
697.00,9.59866309E+3,
698.00,8.82209570E+3,
699.00,8.57478711E+3,
700.00,8.08497900E+3,
