Labels,EmScan31,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.25,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,1.61447734E+4,
471.00,1.75017695E+4,
472.00,1.93617441E+4,
473.00,2.22642070E+4,
474.00,2.42006406E+4,
475.00,2.68626230E+4,
476.00,3.13448320E+4,
477.00,3.51987578E+4,
478.00,3.90832930E+4,
479.00,4.37680898E+4,
480.00,4.83630977E+4,
481.00,5.44173516E+4,
482.00,6.05830195E+4,
483.00,6.72067344E+4,
484.00,7.34967578E+4,
485.00,8.08936328E+4,
486.00,8.86242500E+4,
487.00,9.59121016E+4,
488.00,1.03308750E+5,
489.00,1.15548867E+5,
490.00,1.25634250E+5,
491.00,1.33043438E+5,
492.00,1.40703531E+5,
493.00,1.48844156E+5,
494.00,1.55662141E+5,
495.00,1.62306781E+5,
496.00,1.68539625E+5,
497.00,1.75855797E+5,
498.00,1.81903797E+5,
499.00,1.88424688E+5,
500.00,1.96045625E+5,
501.00,2.03886328E+5,
502.00,2.08487828E+5,
503.00,2.14817438E+5,
504.00,2.21894641E+5,
505.00,2.26496875E+5,
506.00,2.33791688E+5,
507.00,2.38070953E+5,
508.00,2.42629203E+5,
509.00,2.48721594E+5,
510.00,2.53890000E+5,
511.00,2.57414094E+5,
512.00,2.61678063E+5,
513.00,2.64223750E+5,
514.00,2.67851281E+5,
515.00,2.71230719E+5,
516.00,2.72730656E+5,
517.00,2.74799688E+5,
518.00,2.79134938E+5,
519.00,2.80079375E+5,
520.00,2.80577625E+5,
521.00,2.81815219E+5,
522.00,2.83286531E+5,
523.00,2.83110625E+5,
524.00,2.84033531E+5,
525.00,2.83829719E+5,
526.00,2.83202125E+5,
527.00,2.84089219E+5,
528.00,2.82138906E+5,
529.00,2.83091531E+5,
530.00,2.82453719E+5,
531.00,2.79981906E+5,
532.00,2.78996719E+5,
533.00,2.76799625E+5,
534.00,2.74969531E+5,
535.00,2.73463000E+5,
536.00,2.72461375E+5,
537.00,2.69924781E+5,
538.00,2.66909063E+5,
539.00,2.64862563E+5,
540.00,2.63537906E+5,
541.00,2.59914844E+5,
542.00,2.58409938E+5,
543.00,2.55634359E+5,
544.00,2.52766328E+5,
545.00,2.49518672E+5,
546.00,2.46332609E+5,
547.00,2.43269813E+5,
548.00,2.39962563E+5,
549.00,2.37349375E+5,
550.00,2.34384719E+5,
551.00,2.29834781E+5,
552.00,2.27795719E+5,
553.00,2.23593531E+5,
554.00,2.19680016E+5,
555.00,2.16793938E+5,
556.00,2.13938516E+5,
557.00,2.11903203E+5,
558.00,2.10347828E+5,
559.00,2.08422438E+5,
560.00,2.02554859E+5,
561.00,1.97742938E+5,
562.00,1.93448547E+5,
563.00,1.87791063E+5,
564.00,1.84370172E+5,
565.00,1.81450375E+5,
566.00,1.76886891E+5,
567.00,1.73809031E+5,
568.00,1.70850469E+5,
569.00,1.68047125E+5,
570.00,1.64447703E+5,
571.00,1.59699078E+5,
572.00,1.57676344E+5,
573.00,1.53954891E+5,
574.00,1.50362391E+5,
575.00,1.48101281E+5,
576.00,1.45198922E+5,
577.00,1.41533938E+5,
578.00,1.37798719E+5,
579.00,1.35655422E+5,
580.00,1.31635609E+5,
581.00,1.30005594E+5,
582.00,1.25900727E+5,
583.00,1.22884898E+5,
584.00,1.21842875E+5,
585.00,1.19189992E+5,
586.00,1.14378547E+5,
587.00,1.12727547E+5,
588.00,1.09444133E+5,
589.00,1.08127453E+5,
590.00,1.06048398E+5,
591.00,1.03177500E+5,
592.00,1.01391422E+5,
593.00,9.79233359E+4,
594.00,9.65127734E+4,
595.00,9.49991172E+4,
596.00,9.25430156E+4,
597.00,9.01076719E+4,
598.00,8.72393750E+4,
599.00,8.53103203E+4,
600.00,8.30143438E+4,
601.00,8.09930391E+4,
602.00,7.95849844E+4,
603.00,7.71406328E+4,
604.00,7.54892031E+4,
605.00,7.42463984E+4,
606.00,7.24018438E+4,
607.00,7.03282344E+4,
608.00,6.81520313E+4,
609.00,6.61088516E+4,
610.00,6.50253555E+4,
611.00,6.34616680E+4,
612.00,6.14743203E+4,
613.00,6.00458594E+4,
614.00,5.93401563E+4,
615.00,5.69091719E+4,
616.00,5.56539297E+4,
617.00,5.46251406E+4,
618.00,5.30473789E+4,
619.00,5.14395273E+4,
620.00,5.00183047E+4,
621.00,4.93476445E+4,
622.00,4.75430000E+4,
623.00,4.60325273E+4,
624.00,4.51802969E+4,
625.00,4.38656602E+4,
626.00,4.35542695E+4,
627.00,4.19043477E+4,
628.00,4.03265938E+4,
629.00,3.95903125E+4,
630.00,3.86250430E+4,
631.00,3.71808008E+4,
632.00,3.65356914E+4,
633.00,3.56201680E+4,
634.00,3.51064805E+4,
635.00,3.36936602E+4,
636.00,3.26326094E+4,
637.00,3.17466621E+4,
638.00,3.13019551E+4,
639.00,3.01050547E+4,
640.00,2.94497461E+4,
641.00,2.82906836E+4,
642.00,2.76762891E+4,
643.00,2.68414453E+4,
644.00,2.61975684E+4,
645.00,2.55177813E+4,
646.00,2.51932383E+4,
647.00,2.39852773E+4,
648.00,2.36670996E+4,
649.00,2.29729473E+4,
650.00,2.26045469E+4,
651.00,2.18231914E+4,
652.00,2.12224082E+4,
653.00,2.09067500E+4,
654.00,2.01595234E+4,
655.00,1.91297441E+4,
656.00,1.90358770E+4,
657.00,1.89817129E+4,
658.00,1.87629141E+4,
659.00,1.83793613E+4,
660.00,1.98166992E+4,
661.00,1.93542871E+4,
662.00,1.88017344E+4,
663.00,1.64119297E+4,
664.00,1.55511201E+4,
665.00,1.42990498E+4,
666.00,1.47464922E+4,
667.00,1.45633057E+4,
668.00,1.37850342E+4,
669.00,1.32603252E+4,
670.00,1.35341084E+4,
671.00,1.31978281E+4,
672.00,1.24068447E+4,
673.00,1.21983193E+4,
674.00,1.23766416E+4,
675.00,1.20771602E+4,
676.00,1.12757432E+4,
677.00,1.16662041E+4,
678.00,1.06294229E+4,
679.00,1.09685801E+4,
680.00,9.47681641E+3,
681.00,9.10408105E+3,
682.00,9.69204102E+3,
683.00,8.96900098E+3,
684.00,8.32856641E+3,
685.00,8.66681348E+3,
686.00,8.72418750E+3,
687.00,8.07717090E+3,
688.00,8.40465918E+3,
689.00,7.87597266E+3,
690.00,7.34431006E+3,
691.00,7.61468066E+3,
692.00,6.87644141E+3,
693.00,6.97718652E+3,
694.00,6.80048047E+3,
695.00,6.65642529E+3,
696.00,6.50206055E+3,
697.00,6.41393848E+3,
698.00,6.35750781E+3,
699.00,5.84920898E+3,
700.00,6.09216309E+3,
