Labels,EmScan15,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,700.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,1.50,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,1.4995272,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,1.4995272,
Detector,Detector 1,

470.00,4.72563398E+4,
471.00,5.09311211E+4,
472.00,5.65656211E+4,
473.00,6.34841328E+4,
474.00,7.06255703E+4,
475.00,7.94583438E+4,
476.00,9.00018828E+4,
477.00,1.00968398E+5,
478.00,1.12992109E+5,
479.00,1.26486398E+5,
480.00,1.41066422E+5,
481.00,1.57305500E+5,
482.00,1.74172266E+5,
483.00,1.92744406E+5,
484.00,2.10756703E+5,
485.00,2.31118281E+5,
486.00,2.50926953E+5,
487.00,2.72530188E+5,
488.00,2.93508500E+5,
489.00,3.15203688E+5,
490.00,3.37224938E+5,
491.00,3.58841125E+5,
492.00,3.80711094E+5,
493.00,4.03325719E+5,
494.00,4.25567031E+5,
495.00,4.45586094E+5,
496.00,4.66136625E+5,
497.00,4.86775344E+5,
498.00,5.07723063E+5,
499.00,5.28013813E+5,
500.00,5.45792625E+5,
501.00,5.61779875E+5,
502.00,5.78813375E+5,
503.00,5.96778063E+5,
504.00,6.13464563E+5,
505.00,6.28060688E+5,
506.00,6.42076688E+5,
507.00,6.56457813E+5,
508.00,6.71282500E+5,
509.00,6.83261625E+5,
510.00,6.94390688E+5,
511.00,7.04600313E+5,
512.00,7.16936375E+5,
513.00,7.26048688E+5,
514.00,7.34982688E+5,
515.00,7.42265250E+5,
516.00,7.48515563E+5,
517.00,7.54685250E+5,
518.00,7.60904313E+5,
519.00,7.65733063E+5,
520.00,7.69625000E+5,
521.00,7.73199563E+5,
522.00,7.77388625E+5,
523.00,7.79025438E+5,
524.00,7.80367250E+5,
525.00,7.80474938E+5,
526.00,7.80950063E+5,
527.00,7.82820313E+5,
528.00,7.84217125E+5,
529.00,7.80236813E+5,
530.00,7.76104375E+5,
531.00,7.72037875E+5,
532.00,7.69462125E+5,
533.00,7.66466688E+5,
534.00,7.62184750E+5,
535.00,7.58631625E+5,
536.00,7.54133813E+5,
537.00,7.49167813E+5,
538.00,7.42355063E+5,
539.00,7.38238000E+5,
540.00,7.32501188E+5,
541.00,7.26262813E+5,
542.00,7.18529813E+5,
543.00,7.12298625E+5,
544.00,7.06606438E+5,
545.00,6.99398688E+5,
546.00,6.92015250E+5,
547.00,6.84697125E+5,
548.00,6.76458125E+5,
549.00,6.69513625E+5,
550.00,6.61711625E+5,
551.00,6.53078625E+5,
552.00,6.43068375E+5,
553.00,6.33211750E+5,
554.00,6.24299000E+5,
555.00,6.15755875E+5,
556.00,6.08399438E+5,
557.00,6.04383563E+5,
558.00,5.98208500E+5,
559.00,5.86582188E+5,
560.00,5.72193625E+5,
561.00,5.61258375E+5,
562.00,5.51605000E+5,
563.00,5.40918000E+5,
564.00,5.31681688E+5,
565.00,5.22045344E+5,
566.00,5.12370188E+5,
567.00,5.03462188E+5,
568.00,4.95323563E+5,
569.00,4.84935969E+5,
570.00,4.74855281E+5,
571.00,4.65465438E+5,
572.00,4.56431063E+5,
573.00,4.48048844E+5,
574.00,4.48880500E+5,
575.00,4.40512063E+5,
576.00,4.26419156E+5,
577.00,4.13552875E+5,
578.00,4.04023000E+5,
579.00,3.95469250E+5,
580.00,3.87562438E+5,
581.00,3.78766250E+5,
582.00,3.70177969E+5,
583.00,3.64051688E+5,
584.00,3.56805094E+5,
585.00,3.46970625E+5,
586.00,3.39077875E+5,
587.00,3.32661563E+5,
588.00,3.25753594E+5,
589.00,3.20124781E+5,
590.00,3.13117281E+5,
591.00,3.05866469E+5,
592.00,2.97883063E+5,
593.00,2.91021313E+5,
594.00,2.83995719E+5,
595.00,2.78025906E+5,
596.00,2.71964469E+5,
597.00,2.65632969E+5,
598.00,2.58646344E+5,
599.00,2.52837094E+5,
600.00,2.47612016E+5,
601.00,2.41205719E+5,
602.00,2.34938688E+5,
603.00,2.29737844E+5,
604.00,2.24481469E+5,
605.00,2.18929109E+5,
606.00,2.13968375E+5,
607.00,2.08683438E+5,
608.00,2.03680391E+5,
609.00,1.98759547E+5,
610.00,1.93284828E+5,
611.00,1.88936453E+5,
612.00,1.83993063E+5,
613.00,1.80045641E+5,
614.00,1.76168766E+5,
615.00,1.71962375E+5,
616.00,1.67563672E+5,
617.00,1.63150578E+5,
618.00,1.58393656E+5,
619.00,1.54666953E+5,
620.00,1.51203000E+5,
621.00,1.47011547E+5,
622.00,1.42445469E+5,
623.00,1.38757344E+5,
624.00,1.35462453E+5,
625.00,1.32610266E+5,
626.00,1.29094219E+5,
627.00,1.25739695E+5,
628.00,1.22152531E+5,
629.00,1.18721375E+5,
630.00,1.15504250E+5,
631.00,1.12820117E+5,
632.00,1.09691359E+5,
633.00,1.06808117E+5,
634.00,1.03946336E+5,
635.00,1.01542398E+5,
636.00,9.91664063E+4,
637.00,9.58224375E+4,
638.00,9.43100703E+4,
639.00,9.16537500E+4,
640.00,8.88909063E+4,
641.00,8.68692500E+4,
642.00,8.42979922E+4,
643.00,8.23946719E+4,
644.00,8.02307813E+4,
645.00,7.82705703E+4,
646.00,7.56771563E+4,
647.00,7.38896719E+4,
648.00,7.15067500E+4,
649.00,6.93833203E+4,
650.00,6.80385313E+4,
651.00,6.59839375E+4,
652.00,6.43235313E+4,
653.00,6.27475977E+4,
654.00,6.08395547E+4,
655.00,5.93844141E+4,
656.00,5.76723281E+4,
657.00,5.68186758E+4,
658.00,5.55012188E+4,
659.00,5.69232539E+4,
660.00,6.02072695E+4,
661.00,5.97606875E+4,
662.00,5.49272578E+4,
663.00,5.01055313E+4,
664.00,4.74606172E+4,
665.00,4.56478203E+4,
666.00,4.44243008E+4,
667.00,4.36018555E+4,
668.00,4.25107148E+4,
669.00,4.15749375E+4,
670.00,4.07664492E+4,
671.00,3.98380859E+4,
672.00,3.81993516E+4,
673.00,3.74708711E+4,
674.00,3.63652617E+4,
675.00,3.58262227E+4,
676.00,3.49819023E+4,
677.00,3.44748711E+4,
678.00,3.27691172E+4,
679.00,3.27109863E+4,
680.00,2.93476680E+4,
681.00,2.85357305E+4,
682.00,2.78070332E+4,
683.00,2.73485527E+4,
684.00,2.62776523E+4,
685.00,2.59253438E+4,
686.00,2.51372988E+4,
687.00,2.43471953E+4,
688.00,2.40993672E+4,
689.00,2.28882949E+4,
690.00,2.22605898E+4,
691.00,2.18838906E+4,
692.00,2.13385801E+4,
693.00,2.07718496E+4,
694.00,1.99218652E+4,
695.00,1.96907715E+4,
696.00,1.90406699E+4,
697.00,1.87042500E+4,
698.00,1.87230527E+4,
699.00,1.77472891E+4,
700.00,1.73489453E+4,
